gene_id	MCL1.DG	MCL1.DH	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
73760	51.210289934587394	38.67669243888068	61.03912291718809	61.42009665562571	18.00181110355754	29.466245205175888	16.17330595851547	27.803850197216523	32.962775266795916	23.364060445583906	22.405610809355473	19.381050464010034
84746	65.4688412497078	27.460451631605277	70.52092841888721	84.22755925738902	45.307929069627974	76.49114337507987	45.8243668824605	46.70319935088005	64.26820429112723	41.0250825146867	45.18156229324575	63.680594381747255
82643	20.082466641014662	6.1882707902209075	12.049794491742631	21.407004371830464	16.78820586062108	26.84253844033146	16.353009358054532	12.538991265411374	16.389312842149923	12.877828592054122	20.183566762146665	17.166073268123174
28612	2.2090713305116125	4.061052706082471	4.543365136230828	8.402749379597005	7.888434079087013	4.4401191405059555	6.469322383406189	4.543112777322961	4.235440397409531	7.174790215573011	4.258917757150214	3.3224657938302915
45691	7.8321619899957176	10.44270695849778	16.39562201335473	9.403076686691886	15.979135698663438	12.513063032334966	5.211398586632763	5.270010821694635	16.757612007142058	10.11829389375681	14.628456644124647	5.168280123736009
97407	5.422265993073959	4.061052706082471	3.3581394485184384	2.8009164598656677	5.461223593214085	2.8255303621401535	3.5940679907812156	4.7248372884158805	5.892786639874131	3.495410617843262	5.740280455289418	3.6916286598114354
22086	57.03420526048164	19.53172968163474	53.33515594705755	44.61459789643172	25.890245182644552	43.39207341858093	32.34661191703094	77.23291721449034	95.02118456797035	50.77543844867054	86.84488817841087	47.437428278576945
52757	356.2629582116001	400.8839171289982	601.8971117432753	454.9488592667521	404.13054589784235	492.853224596161	502.98981530983116	295.12060601489964	534.9545371510733	454.771318279397	662.3542964054919	615.3944975905663
100610	14.459375981530556	8.702255798748151	7.308891740893071	7.402422072502123	10.113377024470529	11.100297851264889	10.063390374187405	9.449674576831761	5.156188309889863	13.981642471373048	9.814027875172233	15.87400323718917
68322	11.24618131896821	7.735338487776135	7.506429355511803	9.803207609529839	8.495236700555244	7.2656495026461085	4.851991787554641	10.54002164338927	11.417274114756127	7.358759195459498	7.962324502498226	8.30616448457573
36068	61.452347921504874	99.20571610572892	47.013952279258135	36.011783055415734	107.80859908085584	71.44555344268674	88.59377597275697	86.31914276913628	55.244874748819974	105.5981944548438	69.80921714981002	69.40261880445497
63125	63.661419252016486	48.34586554860084	75.85444401359297	34.01112844122597	73.62538473814546	92.23338396414644	84.2808943838195	62.513231815963955	39.03971148916611	49.48765558946513	68.69819512620562	56.481918495114954
25468	22.89401197075672	61.495940977820275	20.34637430572936	47.81564527913533	31.55373631634805	37.94283629159635	44.02733288706989	27.62212568612361	22.834548229512254	56.294507845265166	40.55230386156073	20.673120494944037
96615	3.213194662562346	4.254436168276874	6.123666053180681	6.802225688245194	7.0793639171293705	5.247413529688856	4.133178189398397	2.1806941331150216	4.235440397409531	4.415255517275699	4.999599106219816	6.091187288688868
37521	32.935245291264046	35.38917358157582	41.48289906993365	17.20562968203196	30.542398613901003	43.99754421046811	35.40156970919497	22.352114864428973	21.36135156954372	22.62818452603796	22.22044047208807	23.626423422793188
79423	87.15790522200363	115.83669385444762	101.7318715286468	54.8179364287995	146.84623439531208	85.5732052533875	90.03140316906945	54.335628816782624	127.7998102522702	93.08830382256265	60.7358706237074	110.37969692836191
72760	2.8115453297420525	1.9338346219440337	2.1729137608060483	2.8009164598656677	2.022675404894106	2.623706764844428	0.7188135981562431	1.0903470665575108	2.209794989952799	1.4717518390918995	1.2961923608718042	1.2920700309340023
83224	14.660200647940703	17.2111281353019	8.494117428605461	14.804844145004246	13.55192521279051	12.109415837743516	11.32131417096083	13.811062843061805	12.89047077472466	11.038138793189248	9.814027875172233	13.289863175321166
33349	0.6024739992304399	0.9669173109720168	0.0	1.4004582299328339	0.6068026214682318	0.0	1.0782203972343645	0.36344902218583697	0.36829916499213317	0.5519069396594624	0.1851703372674006	0.18458143299057178
23827	2.610720663331906	1.3536842353608234	2.5679889900435113	2.4007855370277156	1.4158727834258742	5.852884321576032	2.3361441940077903	2.1806941331150216	1.2890470774724658	2.759534698297312	2.5923847217436085	2.399558628877433
87198	0.20082466641014662	1.3536842353608234	0.7901504584749266	0.8002618456759052	0.6068026214682318	0.40364719459145054	0.35940679907812156	0.5451735332787554	0.9207479124803328	0.0	1.4813626981392047	0.18458143299057178
41775	21.48823930588569	30.55458702671573	18.56853577416078	17.005564220612985	27.50838550655984	13.925828213405042	21.205001145609174	15.083134420712232	19.704005327079123	17.293084109329822	11.850901585113638	28.056377814566908
98046	0.40164933282029325	3.8676692438880673	3.3581394485184384	1.6005236913518104	1.2136052429364637	3.4310011540273297	2.6955509930859116	5.088286310601717	3.6829916499213313	2.391596738524337	10.369538886974434	3.3224657938302915
101106	24.098959969217596	52.987068641266525	68.74308988731862	38.0124376696055	30.74466615439041	117.05768643152065	57.14568105342133	37.07180026295537	52.48263101137897	27.963284942746096	52.77354612120917	34.51672796923692
45746	20.283291307424808	30.55458702671573	19.16114861801697	39.41289589953833	49.757814960395	31.08083398354169	21.923814743765416	26.713503130659017	58.3754176512531	32.378540460021796	64.06893669452062	33.40923937129349
68806	19.078343308963927	31.521504337687748	24.494664212722725	15.605105990680151	17.39500848208931	20.182359729572525	28.033730328093483	43.61388266230043	33.883523179276246	44.33652415264348	39.81162251249113	61.83478005184154
88609	0.20082466641014662	0.0	0.3950752292374633	0.2000654614189763	0.0	0.6054707918871758	0.7188135981562431	0.18172451109291848	0.0	0.18396897988648744	0.1851703372674006	0.0
62444	13.254427983069679	9.475789647525765	11.457181647886436	6.4020947654072415	6.472561295661138	6.8620023080546595	7.547542780640552	14.17451186524764	6.997684134850529	9.566386954097348	15.739478667729049	6.27576872167944
13973	33.738543956904635	18.758195832857126	24.889739441960188	38.61263405386242	29.935595992432766	38.95195427807498	19.587670549757625	13.447613820875967	30.01638194685885	27.779315962859606	38.88577082615412	18.64272473204775
90810	38.35751128433801	30.94135395110454	37.53214677755902	67.22199503677604	18.810881265515185	36.53007111052627	48.51991787554641	28.894197263774036	24.12359530698472	25.93962616399473	39.99679284975853	28.97928497951977
87494	1.0041233320507332	2.127218084138437	0.9876880730936582	0.6001963842569289	0.4045350809788211	1.4127651810700768	1.4376271963124863	1.2720715776504292	0.7365983299842663	1.4717518390918995	2.222044047208807	1.8458143299057177
31364	20.283291307424808	6.9618046389985215	11.654719262505168	5.201701996893383	8.495236700555244	10.898474253969164	18.3297467529842	9.086225554645923	14.54781701718926	6.622883275913549	12.961923608718042	21.411446226906325
11535	3.614843995382639	3.2875188573048573	6.716278897036877	5.6018329197313355	3.843083269298801	5.449237126984582	4.312881588937458	2.3624186442079402	4.235440397409531	3.8633485776162373	3.8885770826154125	2.214977195886861
32003	7.8321619899957176	5.994887328026504	5.92612843856195	3.6011783055415734	6.068026214682318	9.283885475603363	2.515847593546851	7.08725593262382	6.629384969858396	5.7030383764811114	4.629258431685015	5.906605855698297
48426	189.77930975758855	241.14917735642098	258.18166230668226	148.24850691146142	485.6443647150748	186.8886510958416	292.3774310500519	248.0539576418337	241.60425223483932	232.35282159663365	220.90821236000892	322.0946005685477
24955	9.639583987687038	9.475789647525765	9.876880730936582	5.6018329197313355	9.911109483981118	7.669296697237559	5.9302121847890055	5.633459843880472	4.78788914489773	8.094635115005449	4.258917757150214	7.937001618594585
69386	42.77565394536123	29.39428625354931	24.692201827341457	18.806153373383772	15.574600617684617	17.558652964728097	38.995637699976186	14.901409909619314	29.46393319937065	20.78849472717308	19.257715075809664	27.687214948585762
73719	131.74098116505618	131.6941377543887	182.52475590770806	177.65812974005095	153.31879569097322	113.4248616801976	336.7641707361999	467.5771670420792	327.04965851301426	383.0234161236669	184.6148262555984	581.9852582192729
51615	12.451129317429091	11.022857345080991	5.333515594705755	9.803207609529839	13.75419275327992	15.338593394475119	11.680720970038951	8.359327510274248	6.076936222370196	16.189270230010898	6.110621129824219	9.044490216538017
66155	23.898135302807447	32.681805110854164	24.494664212722725	28.00916459865668	17.79954356306813	19.375065340389625	16.353009358054532	23.624186442079402	20.993052404551587	21.340401666832545	20.924248111216265	38.20835662904835
59469	31.529472626393023	33.45533895963178	35.95184586060916	20.80680798757353	29.935595992432766	50.65772292122704	27.4946201294763	18.899349153663522	38.30311315918184	34.40219923877316	16.10981934226385	32.85549507232178
94664	20.484115973834957	24.366316236494825	77.82982015978028	43.41420512791785	20.42902158943047	36.53007111052627	32.34661191703094	28.712472752681116	58.55956723374917	28.699160862292043	24.81282519383168	42.63831102082208
93880	2.4098959969217595	1.9338346219440337	3.1606018338997064	2.6008509984466914	2.022675404894106	2.2200595702529777	1.7970339953906078	2.3624186442079402	2.393944572448865	2.0236587787513622	1.4813626981392047	2.7687214948585765
49052	26.91050529895965	30.36120356452133	44.84103851845209	41.61361597514706	25.283442561176322	49.04313414286124	21.564407944687293	34.891106129840345	43.45930146907171	34.21823025888667	22.03527013482067	31.93258790736892
33037	410.08396880951943	398.95008250705416	185.09274489775157	526.5722944547456	695.8003392835724	573.1790163198597	279.79819308231765	462.30715622038457	430.7258734582997	489.72542445782966	531.6240382947071	405.8945711462673
70569	0.8032986656405865	1.5470676975552269	0.3950752292374633	0.8002618456759052	1.8204078644046953	1.2109415837743516	1.6173305958515471	1.2720715776504292	1.1048974949763994	0.9198448994324373	2.222044047208807	0.7383257319622871
