gene_id	GSM1275862_untreated	GSM1275862_dex	GSM1275863_untreated	GSM1275863_dex	GSM1275870_untreated	GSM1275870_dex	GSM1275871_untreated	GSM1275871_dex
ENSG00000075624	211.36029102797204	147.48988756065043	170.63992162987068	193.33938710805663	200.03481606900627	171.62487231939943	198.53597445267442	142.85501069280414
ENSG00000111640	1001.075917658936	500.98138278125174	1727.9575789885619	1793.6133488167143	875.4072302853082	884.6194455725725	511.05286995273246	807.3149518799584
ENSG00000166710	0.0	0.0	0.1826979888970778	0.0	0.18538907884059894	0.39544901456082815	0.1772642629041736	0.3876662433997399
ENSG00000165704	30.29737960127927	28.247037289317458	30.693262134709073	12.172469282773765	16.8704061744945	22.145144815406375	26.412375172721866	17.444980952988296
ENSG00000256269	207.75346012305783	172.91222112103614	232.2091438881859	272.25756295803984	96.77309915479266	217.10150899389467	206.51286628336223	125.79769598321562
ENSG00000073578	553.4682023590838	479.39257571013053	262.1716140673067	425.6306759209893	301.2572531159733	339.09752998591017	436.2473510071712	264.9698773637222
ENSG00000112592	130.3869372126483	91.80287119028172	53.165114769049644	131.46266825395668	94.73381928754607	141.17529819821567	94.6591163908287	88.00023725174096
ENSG00000089157	593.8647084941229	552.4313435582228	716.5415124543392	689.5703848691338	708.0008920922473	796.2365908182276	303.1218895661369	547.1909025587329
ENSG00000164924	90.35111416810068	86.15346373241825	72.53110159213989	20.287448804622944	89.54292508000928	61.69004627148919	87.21401734885342	60.47593397035943
ENSG00000196262	67.44773792189552	109.55815177213842	74.54077947000775	66.33995759111701	58.95372707131046	60.10825021324588	101.74968690699565	96.33506148483536
ENSG00000233195	36.78967523012483	48.019963391839674	17.173610956325316	40.777772097292114	43.19565536985955	36.579033846876605	30.13492469370951	29.462634498380236
ENSG00000247093	4.328197085897039	1.8158809685989792	6.394429611397723	0.6086234641386883	9.640232099711145	2.9658676092062115	7.2678347790711175	1.9383312169986995
ENSG00000216504	3.967513995405618	10.49175670746077	3.4712617890444784	6.086234641386882	6.303228680580364	3.9544901456082817	4.077078046795993	5.039661164196619
ENSG00000226771	54.64348820945011	54.07289995383627	53.34781275794672	81.14979521849178	46.53265878899033	59.91052570596547	56.01550707771886	44.96928423436983
ENSG00000178963	6.131612538354138	13.518224988459068	8.40410748926558	5.477611177248194	5.19089420753677	2.768143101925797	7.2678347790711175	6.784159259495448
ENSG00000183643	173.66890807161866	168.47340097557196	319.17338660319496	372.68043454092344	513.3423593096185	339.6907035077514	347.79248381798857	327.5779756727802
ENSG00000194465	392.0625193641734	332.1044527015467	225.08392232119988	419.7473157676487	356.1324204527906	342.6565711169576	430.929423120046	498.7326221337654
ENSG00000230399	2987.357696995185	1191.4196799529968	1649.2147457739215	1383.4011339872384	1944.731437037883	1171.7154301437338	1935.0166938619589	1227.3513266035766
ENSG00000245712	25.247816334399392	29.054095497583667	41.10704750184251	33.88003950372031	35.594703137395	48.442504283701446	37.40275947278063	14.537484127490247
ENSG00000222661	429.9342438657725	476.36610742913217	374.89627321680365	477.3636703727778	526.1342057496198	244.98066452043304	389.2723213375652	739.279526163304
