gene_id	GSM2360001	GSM2360002	GSM2360003	GSM2360004	GSM2360005	GSM2360006
ENSMUSG00000029580	779.9704038377538	2518.449882304492	1998.6763682599005	1309.901526036288	1673.041004347057	1310.0854499554719
ENSMUSG00000057666	0.0	0.1871896746175481	0.18898225872351557	0.0	0.19789933810587376	0.19891974642506405
ENSMUSG00000060802	77.02960693178846	66.82671383846467	50.83622759662568	74.55709750229683	106.46984390096009	64.44999784172076
ENSMUSG00000025630	8.031522997627233	7.113207635466828	8.315219383834684	4.849242113970525	4.353785438329223	4.972993660626601
ENSMUSG00000020524	10.221938360616479	5.615690238526443	12.85079359319906	12.9313123039214	16.623544400893397	7.956789857002562
ENSMUSG00000021577	30.300745854684557	22.46276095410577	33.44985979406225	14.951829851409117	34.83028350663378	30.4347212030348
ENSMUSG00000027596	0.5476038407473114	0.5615690238526443	0.37796451744703113	0.40410350949754376	0.3957986762117475	1.1935184785503843
ENSMUSG00000069516	27.562726650948	25.083416398751446	20.977030718310225	26.87288338158666	31.46599475883393	13.72546250332942
ENSMUSG00000028526	3.650692271648742	5.615690238526443	6.80336131404656	4.041035094975437	7.91597352423495	4.774073914201537
ENSMUSG00000071866	7417.294022922332	8594.626720390102	12233.010589431886	7748.280691105904	5915.804913998884	16240.404857381502
ENSMUSG00000155545	68.99808393416122	75.06305952163679	76.91577930047083	64.85861327435578	18.008839767634516	20.09089438893147
ENSMUSG00000194575	13.142492177935472	9.359483730877404	15.307562956604759	8.890277208945962	15.8319470484699	20.68765362820666
ENSMUSG00000117855	14.420234473012531	11.418570151670433	7.748272607664139	16.972347398896837	16.425645062787524	12.531944024779035
ENSMUSG00000108779	6.023642248220424	9.172294056259856	6.614379055323044	4.445138604472981	3.16638940969398	8.951388589127882
ENSMUSG00000115269	6.388711475385299	5.241310889291347	5.8584500204289816	5.455397378216841	3.364288747799854	5.171913407051665
ENSMUSG00000199491	15.332907540924715	10.108242429347596	27.024462997462724	14.749778096660348	16.425645062787524	15.71465996758006
ENSMUSG00000157292	59.871353255039374	54.47219531370649	61.98618086131311	113.35103441406103	90.04419883817256	117.16373064436273
ENSMUSG00000160126	19.713738266903206	17.034260390196874	29.85919687831546	11.92105353017754	15.23824903415228	25.262807795983132
ENSMUSG00000188380	263.7625166266216	132.90466897845914	197.10849584862675	126.68645022747995	286.95404025351695	182.80724696463386
ENSMUSG00000173666	30.84834969543187	16.472691366344232	10.394024229793356	25.256469343596486	18.008839767634516	20.68765362820666
ENSMUSG00000164563	30.66581508184943	32.571003383453366	22.86685330554538	42.22881674249332	31.070196082622186	30.4347212030348
ENSMUSG00000108992	441.36869564233297	1029.5432103965147	607.1999972786555	364.29931381203573	692.2518846943465	683.8860882093702
ENSMUSG00000194499	59.5062840278745	98.46176884883029	88.06573256515826	139.4157107766526	67.28577495599708	113.3842554622865
ENSMUSG00000147505	3.650692271648742	5.990069587761539	7.370308090217106	13.335415813418944	15.436148372258154	11.537345292653715
ENSMUSG00000153154	50.56208796233508	33.694141431158656	25.89056944512163	28.08519391007929	28.29960534913995	20.289814135356533
ENSMUSG00000118118	191.4788096479765	154.61867123409473	253.80317346568137	108.29974054534172	177.91150495718054	99.65879295895708
ENSMUSG00000211738	658.0372819646857	1721.957816806825	1842.010075778106	757.8961320626433	1207.5817611220418	665.9833110311145
ENSMUSG00000104300	21.53908440272758	19.842105509460097	20.221101683416165	16.16414037990175	15.436148372258154	8.752468842702818
ENSMUSG00000159443	15.69797676808959	11.044190802435336	24.378711375333506	11.719001775428769	12.863456976881794	39.38610979216268
