gene_id	CD4Tcm_Donor1	CD4Tcm_Donor2	CD4Tcm_Donor3	CD4Tcm_Donor4	CD8Tem_Donor1	CD8Tem_Donor2	CD8Tem_Donor3	CD8Tem_Donor4	NK_Donor1	NK_Donor2	NK_Donor3	NK_Donor4	Monocyte_classical_Donor1	Monocyte_classical_Donor2	Monocyte_classical_Donor3	Monocyte_classical_Donor4	Plasmablast_Donor1	Plasmablast_Donor2	Plasmablast_Donor3	Plasmablast_Donor4	Basophil_Donor1	Basophil_Donor2	Basophil_Donor3	Basophil_Donor4	pDC_Donor1	pDC_Donor2	pDC_Donor3	pDC_Donor4
ENSG00000075624	0.9046163476838655	0.8744207618268468	0.3617880215242166	0.7345540274587313	0.15201426501862936	0.457082191453142	0.6214160798556948	0.4754113298443424	0.0	0.07599399769008645	0.15332624812740736	0.5621938151934003	0.586019245106417	0.12236515696206961	0.3625624755572464	0.45938518184188193	0.10235389391059838	0.23451221529572155	0.2972742331018426	0.18944321077446893	1.198402768789757	0.9858405690744968	0.9742188567074093	0.41453406164204404	0.08378691847130655	0.13630326516925173	0.07991899197855741	0.08311902247818201
ENSG00000111640	3.980311929809008	3.6725671996727565	3.9796682367663823	1.4691080549174627	3.1922995653912163	5.942068488890846	7.61234697823226	3.8032906387547394	14.140273873537808	11.095123662752622	14.872646068358515	16.70518765146104	8.555880978553688	10.278673184813847	9.54747852300749	9.072857341377167	10.491274125836334	19.323806540367457	14.913257360609103	9.187995722561745	3.1957407167726855	2.760353593408591	2.3381252560977823	2.07267030821022	18.96377254733905	20.881660223929362	11.028820893040924	11.775194851075785
ENSG00000166710	1.6283094258309578	1.3990732189229549	1.0853640645726497	0.7345540274587313	1.0640998551304055	0.914164382906284	2.95172637931455	2.5355270925031594	0.8416829686629648	0.7599399769008645	0.3066524962548147	1.6062680434097152	0.586019245106417	1.2236515696206962	1.2085415851908214	0.9187703636837639	0.46059252259769273	0.5628293167097317	0.3468199386188163	0.09472160538723447	1.7976041531846354	1.7745130243340943	0.7793750853659273	1.6581362465681762	0.19550280976638196	0.3271278364062041	0.3463156319070821	0.16623804495636402
ENSG00000165704	13.026475406647663	12.591658970306593	13.205262785633904	14.691080549174627	8.360784576024614	11.57941551681293	5.748098738665176	9.508226596886848	4.208414843314824	2.583795921462939	6.823018041669628	3.2125360868194304	10.079531015830373	7.831370045572455	6.284416242992272	9.761935114139991	6.550649210278296	2.4389270390755042	3.5672907972221113	3.504699399327676	10.985358713906106	18.92813892623034	16.561720564025958	16.166828404039716	1.871241179192513	1.7719424472002723	2.15781278342105	2.2165072660848537
ENSG00000256269	0.3618465390735462	0.3497683047307387	0.1808940107621083	0.7345540274587313	0.3040285300372587	0.15236073048438065	0.0	0.15847044328144747	0.08416829686629647	0.1519879953801729	0.07666312406370368	0.321253608681943	0.0	0.24473031392413921	0.0	0.0	0.05117694695529919	0.04690244305914431	0.09909141103394753	0.0	0.5992013843948785	0.0	0.5845313140244456	0.41453406164204404	0.0	0.027260653033850342	0.0	0.05541268165212134
ENSG00000073578	19.177866570897947	9.093975922999206	16.461354979351853	15.241996069768675	12.161141201490347	14.169547935047401	6.835576878412643	13.628458122204483	8.332661389763352	7.599399769008644	9.276238011708145	5.782564956274975	12.77521954331989	12.848341481017309	24.170831703816432	10.565859182363285	6.192410581591202	4.8778540781510085	4.409567791010665	3.031091372391503	40.34622654925516	29.378048958420006	14.418439079269655	19.690367927997094	3.323547766028493	1.335771998658667	1.7315781595354107	3.2416418766490986
ENSG00000112592	4.3421584688825545	5.421408723326451	2.1707281291452993	2.203662082376194	4.256399420521622	7.160954332765891	3.7284964791341686	4.595642855161977	1.262524452994447	1.0639159676612102	1.1499468609555552	1.9275216520916583	1.9924654333618177	1.4683818835448352	2.1753748533434787	1.8375407273675277	1.0747158860612829	0.9849513042420304	0.9909141103394752	0.805133645791493	3.595208306369271	4.732034731557585	7.988594625000755	3.1090054623153303	0.6702953477704524	0.79055893798166	0.6659915998213118	0.6095394981733347
ENSG00000089157	196.30174744739884	173.13531084171566	206.58096029032765	269.0304125567604	87.40820238571189	104.67182184276952	109.21387603463836	121.22988911030731	61.358688415530125	38.22498083811348	40.24814013344443	67.22231761669657	117.9070721154111	104.37747888864538	104.05543048492973	72.46801243555687	67.50239303403963	54.96966326531713	41.86612116184283	23.68040134680862	340.1466525414927	94.2463584035219	82.22407150610533	221.15392188603047	9.551708705728947	24.261981200126804	26.772862312816734	19.39443857824247
ENSG00000164924	118.68566481612315	192.72233590663706	219.06264703291313	113.12132022864463	145.78168015286556	210.56252952941406	198.23172947396662	169.08796298130446	83.6632870850987	75.91800369239637	106.79173182073923	76.13710525762049	48.40518964579004	209.24441840513904	139.70740724805896	64.199079162403	45.18924416152918	62.098834610307065	44.293860732174544	53.99131507072365	195.93885269712527	208.20952818853374	291.2914381555153	197.31821334161296	17.623181851798147	16.410913126377906	20.006387658632207	24.27075456362915
ENSG00000196262	314.62556572444845	470.43836986284356	583.7449727293234	258.74665617233813	344.4643245322141	395.0713741459991	376.4227903725871	415.50950228395527	147.7153610003503	219.01470134282914	181.53827778285032	308.7247179433473	110.64043347609153	231.88197244312192	191.07042461866885	285.7375831056506	69.75417870007279	46.10510152713886	140.95753219579035	91.35898839598764	504.32783186568946	462.5563950097539	540.1069341585877	412.66865836465485	55.77415872906639	63.38101830370206	88.25720680832025	63.25357610589652
ENSG00000123694	250.03595849982042	310.94402290562675	358.35103531973647	141.4016502858058	431.4164841228701	256.7278308661814	357.3142459170245	395.06681510064857	1003.7911084274517	727.4905398871975	788.2502416230012	921.8372301128355	817.8484584705157	388.9988339824193	727.3003259678363	625.2232324868013	975.8420245436449	936.4072756758162	1202.920184246606	1768.2155685661996	134.62057769404936	155.9599780275854	211.99002321953225	85.80855075990311	537.1579343195464	1321.7872836523015	1515.5038448893843	801.0734323038922
ENSG00000104391	20.263406188118587	37.77497691091978	15.55688492554131	19.46568172765638	29.186738883576837	25.13952052992281	21.43885475502147	15.847044328144747	5.386770999442974	10.107201692781496	11.03948986517333	7.067579391002746	12.189200298213473	17.498217445575953	13.656519912656282	10.221320295981874	4.452394385111029	6.191122483807049	3.6663822082560587	5.82537873131492	20.37284706942587	26.420527251196514	28.44719061585635	28.188316191658995	3.602837494266182	3.734709465637497	4.74186019072774	3.795768693170312
ENSG00000150694	137.6826081174843	194.47117743029074	111.61160464022082	152.41996069768675	167.82374858056681	183.89940169464748	109.83529211449405	69.56852460055545	91.23843380306538	56.31155228835406	67.08023355574072	46.180206248029315	48.87400504187517	78.19133529876248	127.38028307911257	66.72569766253335	37.410348224323705	33.20692968587417	18.431002452314242	23.064710911791593	264.0480767233431	133.87714928031667	131.51954565550025	172.44616964309031	19.103417411457894	25.21610405631157	16.037077723697188	21.88800925258793
ENSG00000144589	383.7382546874958	601.6014841368707	711.8179323488961	811.3149233281689	285.93883250004177	365.05631024057607	364.61588485532894	280.8096254947249	239.12213139714828	235.42940484388782	252.98830941022217	253.1478436413711	295.9397187787406	406.3746862710332	390.2380778581163	298.2558293108418	115.71107706593146	119.64813224387713	106.47372115597662	255.18000491320967	515.9123919639904	715.7202531480847	856.5332188171541	874.666870064713	84.17792409083933	78.64698400265824	46.08661870763477	89.90707598056689
ENSG00000127123	7.417854051007697	5.421408723326451	9.949170591915955	12.120141453069069	6.384599130782433	7.465675793734652	8.85517913794365	4.437172411880529	1.9358708279248187	1.4438859561116424	4.599787443822221	1.8472082499211724	2.812892376510802	8.932656458231081	4.350749706686957	8.383779568614344	1.023538939105984	1.3132684056560406	1.6350082820601342	1.8944321077446895	5.592546254352199	11.238582487449264	7.2092195396348275	7.047079047914749	0.6702953477704524	0.5997343667447076	1.465181519606886	1.274491677998791
ENSG00000233570	76.53054301405503	86.04300296376172	65.84541991740741	113.67223574923868	61.261748802507626	93.24476705644096	62.141607985569486	63.071236426016085	50.75348301037677	32.525431011357	26.295451553850363	26.34279591191933	51.80410126740726	40.2581366405209	65.50295391734252	56.38953107109101	33.98149277831867	9.286683725710574	30.56970030397281	35.946849244455485	136.21844805243572	70.98052097336378	55.7253186036638	63.21644440041172	12.735611607638596	16.438173779411756	12.227605772719285	19.36673223741641
ENSG00000174979	35.09911429013398	35.32659877780461	10.310958613440171	15.241996069768675	9.880927226210908	23.00647030314148	10.874781397474658	27.732327574253308	6.3967905618385315	10.25918968816167	15.025972316485921	2.8109690759670016	18.401004296341494	16.519296189879398	13.656519912656282	10.680705477823755	6.038879740725305	7.551293332522234	6.589578833757511	4.499276255893638	20.17311327462758	43.57415315309276	22.79672124695337	36.27173039367885	4.217274896389096	5.6702158310408715	2.504128415328132	2.3550389702151575
ENSG00000241656	594.5138636978364	441.0578322654615	465.98297172319093	440.36513946150944	488.57384776987476	281.8673513961042	317.69897082622396	441.974066311957	211.51493002500303	191.04891019287732	200.01409068220292	249.85499415238118	187.1745468869896	280.46093975706356	329.569290281537	381.06000833784105	114.84106896769137	124.94810830956042	55.98664723418035	135.21509169027723	355.12668715136465	285.8937650316041	208.28799156404406	339.50339648483407	84.34549792778193	62.263331529314186	44.27512155612081	63.364401469200764
ENSG00000245712	10.855396172206387	8.39443931353773	5.788608344387465	9.365563850098825	19.001783127328668	12.798301360687976	18.797836415634766	24.721389151905804	58.74947121267493	42.70862670182858	33.88510083615703	25.459348488043986	36.68480474366171	32.05967112406224	26.58791487419807	18.37540727367528	44.472766904154994	41.649369436520146	34.63244815636466	44.75595854546829	7.989351791931713	3.746194162483088	8.37828216768372	7.254346078735771	39.24020681739524	38.08313228828893	39.2935043894574	39.28759129135403
ENSG00000220432	8.865240207301882	10.318164989556793	15.55688492554131	17.62929665900955	9.42488443115502	14.626630126500544	10.719427377510735	22.661273389246986	5.97594907750705	8.359339745909509	6.363039297287406	10.199802075651691	10.431142562894223	5.139336592406924	12.206270010427298	3.7899277501955257	3.3776784990497464	3.330073457199246	2.725013803433557	3.504699399327676	10.985358713906106	23.463005543973026	13.83390776524521	15.337760280755628	2.3739626900203525	1.990027671471075	0.7991899197855741	2.576689696823643
ENSG00000209653	56.809906634546756	26.582391159536144	70.0059821649359	55.6424675799989	54.573121141687935	26.206045643313473	30.915449972820817	30.10938422347502	36.360704246240076	33.96931696746864	27.905377159188138	14.857979401539865	40.55253176136406	63.50751646331413	34.201726860900244	55.93014588924912	11.97540558754001	12.241537638436665	17.687816869559633	12.6453343191958	76.49804340774615	53.432558843837725	43.060473466467485	38.5516677327101	5.138930999573469	7.278594360038042	8.098457853827153	5.430442801907891
ENSG00000100883	31.118802360324974	36.20101953963145	57.70518943311254	31.76946168759013	38.3075947846946	24.072995416532144	45.82943588935749	18.06563053408501	12.62524452994447	24.85003724465827	10.732837368918515	19.757096933939497	16.17413116493711	31.814940810138097	33.23489359274759	11.369783250586577	9.928327709328043	12.241537638436665	12.089152146141597	11.792839870710692	57.52333290190833	36.47610105575638	20.06890844817263	64.46004658533785	4.999286135454625	5.424869953736218	7.405826590012987	5.652093528516377
