gene_id	SRR6200001	SRR6200002	SRR6200003	SRR6200004	SRR6200005	SRR6200006	SRR6200007	SRR6200008	SRR6200009	SRR6200010	SRR6200011	SRR6200012
ENSG00000075624	13.816549383900325	5.42276768379067	6.491632580677714	3.406852543205403	9.128825688814795	5.807188282836202	7.791201675255364	7.474521773501765	3.806041928445324	5.337624308822132	8.632618420640878	8.000203382948223
ENSG00000111640	17.36937636833184	20.141708539793918	32.458162903388576	26.45320798253607	16.312163935751023	7.839704181828873	13.377346272608266	14.362806545160256	21.023850652364647	31.314062611756512	25.538162827729266	46.22339732370085
ENSG00000166710	607.9281728916143	870.5478835228236	1330.3912467613147	767.5438376750998	517.0507008992643	1087.8315450822913	840.4207542912247	524.9752351506534	709.9174397009683	848.6822651027189	882.6852335105299	851.9327691352865
ENSG00000165704	159.6798350225052	77.46810976843814	129.8326516135543	95.59227430052808	64.79969710257059	69.25072027282171	110.69386531070356	94.23759804630657	164.20352319864114	195.5349705131841	80.03156660802482	85.33550275144773
ENSG00000256269	1.3816549383900325	1.9367027442109535	1.9671613880841559	1.2024185446607307	0.1496528801445048	0.2903594141418101	0.5880152207739898	0.7327962523040946	1.0874405509843783	0.8896040514703554	1.2589235196767947	0.0
ENSG00000073578	43.620820197742454	31.955595279480733	32.65487904219699	24.449177074768187	21.40036186066419	26.567886393975623	23.667612636153088	30.1912055949287	26.64229349911727	46.79317310734069	18.524160360958554	16.533753658092998
ENSG00000112592	8.092550353427333	11.426546190844626	7.671929413528208	15.43103798981271	9.428131449103804	3.7746723838435314	9.408243532383837	10.8453845341006	5.799682938583351	7.828515652939128	7.373694900964083	9.955808654335568
ENSG00000089157	37.107304059618016	53.45299574022231	40.13009231691678	57.71609014371507	15.86320529531751	22.938393717203	47.188221467112676	14.362806545160256	43.49762203937514	36.829607730872716	36.50878207062705	32.7119427213883
ENSG00000164924	1.1842756614771706	1.5493621953687626	0.7868645552336624	3.406852543205403	1.1972230411560385	1.3066173636381455	0.7350190259674872	1.0259147532257324	1.0874405509843783	0.8896040514703554	1.6186159538701648	0.0
ENSG00000196262	41.44964815170097	44.54416311685193	49.37575084091231	36.4733625213755	55.22191277332227	33.246152919237254	37.19196271395485	24.621954077417577	45.310022957682435	40.21010312646006	32.73201151159667	37.51206475115723
ENSG00000104391	51.318611997344064	47.25554695874726	17.90116863156582	38.27699033836659	29.930576028900962	41.23103680813703	22.197574584218113	38.25196437027374	49.11606488612776	40.92178636763635	74.99587252931764	38.40097623815147
ENSG00000233195	733.6587722851073	554.4779956675959	650.3435549006219	551.9101119992754	1015.3947917804652	1328.3943196987811	2685.171505664424	3108.228583773048	2444.0226383373906	1916.3850476774396	1704.4025994252834	1070.2494303410735
ENSG00000124689	82.7019170264891	47.06187668432617	62.94916441869299	45.89230778788455	32.025716350924036	65.18568847483637	34.2518866100849	44.114334388706496	51.47218607992724	102.83822834997308	34.89016611675689	57.779246654626064
ENSG00000144589	88.42591605696208	67.39725549854118	128.25892250308695	89.58018157722442	43.69864100219541	55.89418722229844	73.64890640194221	38.25196437027374	75.21463810975284	69.74495763527587	63.66556085222647	42.66775137572387
ENSG00000146062	0.7895171076514471	0.9683513721054767	2.5573098045094027	1.2024185446607307	1.6461816815895531	2.322875313134481	1.1760304415479796	0.2931185009216378	1.268680642815108	1.4233664823525685	1.0790773025801097	0.5333468921965483
ENSG00000183643	2407.0402819523497	3699.8769225406054	2645.2419185567646	2931.0956057013077	1432.6270216233447	1110.6247590924236	1902.3762430090503	1079.1157611430099	2452.540922653435	3747.7239480343133	2253.652946438559	2279.7023995454465
ENSG00000162227	0.9868963845643088	0.9683513721054767	0.1967161388084156	1.002015453883942	0.8979172808670289	0.14517970707090505	0.44101141558049234	0.7327962523040946	0.18124009183072973	0.17792081029407106	0.5395386512900548	0.35556459479769886
