gene_id	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
ENSG00000075624	54.719967916447196	45.365931627210905	62.61227401206653	74.91482068740832	57.36106007969837	27.127996870705775
ENSG00000111640	13.944766017417189	11.253564434656969	13.664004549594628	11.421122533739254	7.490447708001849	7.779352043805331
ENSG00000166710	9.355349353457102	12.836096933280606	14.874739129938458	12.776170969945607	16.75494882053045	7.180940348127999
ENSG00000165704	0.17651602553692647	0.17583694429151514	0.3459241658125223	0.3871566960589578	0.0	0.7978822609031109
ENSG00000256269	775.0818681326441	545.6220381365715	1171.2992254412004	1238.127113996547	1528.4455665222717	1432.5975994515359
ENSG00000073578	213.0548428230702	404.60080881477637	269.12900100214233	371.08969317251103	161.24174276698713	320.34972775259905
ENSG00000112592	21.181923064431174	5.6267822173284845	13.145118300875845	21.680774979301635	11.235671562002773	17.553409739868442
ENSG00000089157	102.37929481141734	145.59298987337453	79.38959605397386	139.1828322331953	135.4194098788755	80.78557891643997
ENSG00000164924	40.0691377968823	40.44249718704849	36.32203741031484	53.814780752195134	63.4716884730683	53.258640915282655
ENSG00000196262	9.531865378994029	7.033477771660606	7.437369564969229	12.38901427388665	9.855852247370853	13.165057304901332
ENSG00000116641	193.10853193739752	245.99588506382966	110.52277097710086	202.67653038686439	97.57293724897144	113.89769274391908
ENSG00000113661	28.066048060371305	9.319358047450303	15.393625378657239	13.550484362063521	11.827022696845022	22.939115000964442
ENSG00000162706	10.767477557752514	9.495194991741819	15.047701212844718	24.19729350368486	19.90882153968912	15.558704087610662
ENSG00000112487	6.354576919329352	6.330129994494545	6.918483316250445	10.45323079359186	5.716394303475095	6.781999217676444
ENSG00000136721	89.4936249472217	57.674517727616966	114.15497471813234	33.87621090515881	43.75998397832659	101.3310471346951
ENSG00000218931	13.944766017417189	9.846868880324848	7.61033164787549	24.584450199743817	17.54341700032012	11.170351652643554
ENSG00000221870	48.36539099711784	91.25937408729637	67.28225025053558	62.3322280654922	117.08752469876573	107.91357578714576
ENSG00000236352	10.94399358328944	9.846868880324848	6.572559150437923	6.194507136943325	3.942340898948341	10.172998826514664
ENSG00000194465	31.59636857110983	34.99155191401152	32.68983366928335	34.8441026453062	52.23601691106552	40.89146587128444
ENSG00000241656	2.8242564085908235	3.692575830121818	5.015900404281572	8.323868965267591	5.519277258527678	5.585175826321777
ENSG00000236737	164.1599037493416	111.4806226808206	158.60623002504147	113.43691194527463	187.2611927000462	181.51821435545773
ENSG00000135899	32.302432673257535	54.68528967466121	18.6799049538762	46.65238187510442	25.4280987982168	40.89146587128444
ENSG00000209476	111.20509608826366	80.35748354122242	112.94424013778851	77.04418251573259	76.48141343959782	50.067111871670214
ENSG00000152795	92.67091340688638	91.61104797587939	63.477084426597834	46.071646831015975	85.94303159707384	46.47664169760621
ENSG00000154909	4.0598685873493086	2.637554164372727	4.151089989750267	3.290831916501141	2.759638629263839	2.7925879131608884
ENSG00000166750	153.21591016605214	84.05005937134423	108.79315014803825	116.53416551374629	186.66984156520397	202.46262370416443
ENSG00000199759	1998.3379251035444	1942.9982344212424	1523.622988321254	2674.2848780272507	2143.253629713266	1963.7877146477817
ENSG00000110934	2.118192306443117	2.461717220081212	1.383696663250089	1.3550484362063522	0.7884681797896682	0.39894113045155544
ENSG00000101026	0.35303205107385294	1.055021665749091	0.8648104145313056	0.5807350440884367	1.1827022696845024	0.39894113045155544
ENSG00000202251	0.17651602553692647	0.7033477771660606	1.5566587461563501	3.48441026453062	0.7884681797896682	0.9973528261288888
ENSG00000247394	157.45229477893838	163.17668430252607	112.0794297232572	135.11768692457625	198.10263017215414	167.5552747896533
ENSG00000137335	20.475858962283468	25.496356922269694	42.89459656075276	35.23125934136516	61.50051802359412	27.526938001157326
ENSG00000237725	198.75704475457917	229.46721230042726	185.76127704132446	191.4489862011546	216.43451535226393	235.37526696641774
ENSG00000198123	163.4538396471939	73.1481688252703	70.74149190866079	89.82035348567821	111.76536448518547	209.6435640522924
